number of edges, edge length, p_loss_length, p_loss_init
runs, mean fidelity, fidelity std, loss rate, min time, mean time, time std, entanglement rate
3,0.0,2,0.2
368,0.9974999999999998,0.03526683994916468,0.14130434782608695,0.0,0.0,0.0,
3,0.0025252525252525255,2,0.2
409,0.7449999999999999,0.4358612164439501,0.15647921760391198,1.2626263888888893e-08,2.5820709652777885e-08,1.5273051422878197e-06,0.4889975550122231
3,0.005050505050505051,2,0.2
502,0.5049999999999999,0.4999749993749685,0.1997011952191235,2.5252527777777786e-08,6.338384472222282e-08,3.5802954684858813e-06,0.39840637450198835
3,0.007575757575757576,2,0.2
486,0.38749999999999984,0.48589479313942,0.19238683127572018,3.787879166666668e-08,9.204546374999933e-08,5.45591794257017e-06,0.4115226337448591
3,0.010101010101010102,2,0.2
569,0.2849999999999999,0.45141444372106637,0.210896309314587,5.050505555555557e-08,1.436868830555573e-07,8.492750602736015e-06,0.35149384885764084
3,0.012626262626262628,2,0.2
663,0.17499999999999993,0.37996710383926646,0.24811463046757165,6.313131944444444e-08,2.0928032395833404e-07,1.1907350823189546e-05,0.3016591251885359
3,0.015151515151515152,2,0.2
557,0.12999999999999995,0.33630343441600463,0.23518850987432674,7.575758333333336e-08,2.1098486958333161e-07,1.223228318782223e-05,0.3590664272890515
3,0.01767676767676768,2,0.2
679,0.12999999999999992,0.33630343441600463,0.2555228276877761,8.838384722222225e-08,3.0006316131944104e-07,1.7566258856389924e-05,0.294550810014731
3,0.020202020202020204,2,0.2
891,0.12999999999999995,0.33630343441600463,0.29068462401795736,1.0101011111111114e-07,4.500000450000087e-07,2.532970787819276e-05,0.22446689113355353
3,0.022727272727272728,2,0.2
949,0.13499999999999993,0.3417235724968353,0.29689146469968386,1.1363637499999998e-07,5.392045993750049e-07,3.1607187316032264e-05,0.21074815595363347
3,0.025252525252525256,2,0.2
923,0.10999999999999996,0.31288975694324017,0.3057963163596966,1.2626263888888888e-07,5.827020784722243e-07,3.521993002126113e-05,0.21668472372697645
3,0.02777777777777778,2,0.2
930,0.07999999999999997,0.2712931993250106,0.30483870967741933,1.3888890277777782e-07,6.458333979166629e-07,3.582214930191886e-05,0.21505376344086152
3,0.030303030303030304,2,0.2
1008,0.10499999999999997,0.3065534211193865,0.3226686507936508,1.5151516666666671e-07,7.636364400000016e-07,4.477156292681311e-05,0.19841269841269807
3,0.03282828282828283,2,0.2
1139,0.07999999999999996,0.2712931993250106,0.33362598770851626,1.6414143055555555e-07,9.347854470138783e-07,5.36154422230505e-05,0.17559262510974738
3,0.03535353535353536,2,0.2
1205,0.06999999999999997,0.2551470164434613,0.34356846473029046,1.767676944444445e-07,1.0650253590277913e-06,6.205572826943131e-05,0.16597510373443777
3,0.03787878787878788,2,0.2
1325,0.07499999999999997,0.2633913438213184,0.35962264150943396,1.8939395833333334e-07,1.254734973958302e-06,7.243548519097947e-05,0.1509433962264189
3,0.04040404040404041,2,0.2
1558,0.12499999999999993,0.33071891388307373,0.36665596919127086,2.0202022222222229e-07,1.5737375311111125e-06,9.531844453421387e-05,0.12836970474967901
3,0.042929292929292935,2,0.2
1890,0.05999999999999997,0.2374868417407583,0.3873015873015873,2.1464648611111113e-07,2.0284092937499465e-06,0.00011523271365536913,0.10582010582010862
3,0.045454545454545456,2,0.2
1974,0.04999999999999998,0.21794494717703358,0.39678318135764945,2.2727274999999997e-07,2.243182042500029e-06,0.0001246462410220152,0.10131712259371703
3,0.04797979797979798,2,0.2
2119,0.06999999999999998,0.2551470164434614,0.4104530438886267,2.39899013888889e-07,2.541730052152836e-06,0.0001435090892920695,0.09438414346389595
3,0.05050505050505051,2,0.2
2602,0.06499999999999999,0.2465258607124209,0.4226556495003843,2.5252527777777775e-07,3.2853538638888255e-06,0.00018281026541127143,0.07686395080707296
3,0.05303030303030303,2,0.2
2443,0.08999999999999997,0.28618176042508353,0.42406876790830944,2.651515416666668e-07,3.238826081458393e-06,0.0001832236007284327,0.08186655751125518
3,0.05555555555555556,2,0.2
2849,0.05999999999999997,0.2374868417407583,0.4400666900666901,2.7777780555555564e-07,3.956944840139143e-06,0.00024687226526825314,0.07020007020006572
3,0.05808080808080809,2,0.2
3110,0.044999999999999984,0.20730412441627868,0.45,2.904040694444446e-07,4.515783279860875e-06,0.0002694621566209321,0.06430868167202912
3,0.06060606060606061,2,0.2
3156,0.07499999999999997,0.2633913438213184,0.44843155893536124,3.0303033333333343e-07,4.78181865999985e-06,0.0002785156716614675,0.06337135614702355
3,0.06313131313131314,2,0.2
3683,0.08999999999999997,0.2861817604250836,0.4609693184903611,3.1565659722222216e-07,5.81281623784694e-06,0.0003498945021165857,0.054303556882978464
3,0.06565656565656566,2,0.2
3477,0.044999999999999984,0.20730412441627868,0.4623957434570032,3.282828611111111e-07,5.707197540416723e-06,0.00033418662314076093,0.0575208513085988
3,0.06818181818181819,2,0.2
3655,0.05499999999999997,0.22798026230355986,0.47414500683994526,3.4090912500000016e-07,6.230114259375096e-06,0.00034431518673705603,0.05471956224350124
3,0.07070707070707072,2,0.2
4899,0.04999999999999998,0.21794494717703358,0.48657889365176565,3.53535388888889e-07,8.65984935083258e-06,0.000503679406166967,0.04082465809349203
3,0.07323232323232323,2,0.2
4370,0.06499999999999996,0.2465258607124209,0.48998855835240274,3.6616165277777784e-07,8.000632113194827e-06,0.00046981896006609845,0.04576659038901384
3,0.07575757575757576,2,0.2
5513,0.08999999999999997,0.28618176042508353,0.49963722111373116,3.787879166666667e-07,1.044128892291593e-05,0.0006261651417894018,0.036277888626884476
3,0.07828282828282829,2,0.2
6058,0.05499999999999998,0.22798026230355983,0.5096979201056454,3.914141805555555e-07,1.1855935529028332e-05,0.000716333858179961,0.03301419610432331
3,0.08080808080808081,2,0.2
6417,0.06499999999999996,0.2465258607124209,0.5146096306685367,4.0404044444444457e-07,1.2963637659998908e-05,0.0007550357943880511,0.03116721209288093
3,0.08333333333333334,2,0.2
6736,0.08499999999999996,0.2788816953476867,0.5149940617577197,4.166667083333334e-07,1.403333473666832e-05,0.0007771806821364636,0.029691211401421686
3,0.08585858585858587,2,0.2
8419,0.044999999999999984,0.20730412441627868,0.5271409906164628,4.2929297222222225e-07,1.807108766569784e-05,0.0010285403305170461,0.02375579047392356
3,0.0883838383838384,2,0.2
8316,0.08999999999999997,0.28618176042508353,0.5343314093314093,4.419192361111113e-07,1.8375001837499072e-05,0.001030922739929617,0.024050024050025275
