number of edges, edge length, p_loss_length, p_loss_init
runs, mean_fidelity, loss_rate, min_time, mean_time, entanglement_rate
4,0.0,0.5,0.2
250,0.9918699186991868,0.1448,0.0,0.0,nan
4,0.050505050505050504,0.5,0.2
250,0.9999999999999999,0.1584,2.5252527777777765e-07,6.2256231848185e-07,0.40562248995983796
4,0.10101010101010101,0.5,0.2
250,0.9999999999999999,0.16194331983805668,5.050505555555553e-07,1.2677799659863987e-06,0.3983739837398359
4,0.15151515151515152,0.5,0.2
250,0.9999999999999999,0.17224489795918368,7.575758333333334e-07,1.8484850333333386e-06,0.40983606557376934
4,0.20202020202020202,0.5,0.2
250,0.9909090909090907,0.16,1.0101011111111106e-06,2.307478685015298e-06,0.43775100401606265
4,0.25252525252525254,0.5,0.2
250,0.9999999999999999,0.1792,1.2626263888888887e-06,3.3805803315412144e-06,0.3734939759036148
4,0.30303030303030304,0.5,0.2
250,0.9999999999999998,0.18271604938271604,1.5151516666666667e-06,4.583333791666679e-06,0.33057851239669334
4,0.35353535353535354,0.5,0.2
250,0.9999999999999998,0.18461538461538463,1.7676769444444444e-06,5.303030833333314e-06,0.33333333333333454
4,0.40404040404040403,0.5,0.2
250,0.9999999999999998,0.1976,2.020202222222221e-06,5.935902825788771e-06,0.3403361344537802
4,0.45454545454545453,0.5,0.2
250,0.9999999999999999,0.1832,2.2727275000000005e-06,6.151186385869551e-06,0.3694779116465873
4,0.5050505050505051,0.5,0.2
250,0.9874999999999998,0.20562248995983937,2.5252527777777773e-06,7.927375808720103e-06,0.3185483870967745
4,0.5555555555555556,0.5,0.2
250,0.9932432432432431,0.2,2.777778055555555e-06,9.474886792237408e-06,0.29317269076305325
4,0.6060606060606061,0.5,0.2
250,0.9999999999999998,0.1991869918699187,3.0303033333333334e-06,8.980045243902465e-06,0.3374485596707809
4,0.6565656565656566,0.5,0.2
250,0.9934210526315788,0.2064516129032258,3.282828611111112e-06,1.0811448892592628e-05,0.30364372469635537
4,0.7070707070707071,0.5,0.2
250,0.9999999999999998,0.21204819277108433,3.5353538888888887e-06,1.1240612364672324e-05,0.3145161290322592
4,0.7575757575757576,0.5,0.2
250,0.9934210526315788,0.21285140562248997,3.787879166666669e-06,1.2525253777777744e-05,0.3024193548387107
4,0.8080808080808081,0.5,0.2
250,0.9999999999999998,0.21589958158995817,4.040404444444442e-06,1.4569943299663343e-05,0.2773109243697469
4,0.8585858585858586,0.5,0.2
250,0.9879518072289155,0.2048,4.292929722222224e-06,1.3035847571138265e-05,0.32931726907630404
4,0.9090909090909091,0.5,0.2
250,0.9999999999999998,0.2248,4.545455000000001e-06,1.6205535217391265e-05,0.28048780487804953
4,0.9595959595959596,0.5,0.2
250,0.9921874999999998,0.23306451612903226,4.797980277777778e-06,1.881112902557321e-05,0.255060728744939
4,1.0101010101010102,0.5,0.2
